ts,cpu_used_pct,mem_used_mb,mem_used_pct,swap_si_so_kb,fds_allocated,tcp_estab,tcp_timewait,retrans_delta,cs_goroutines
2026-09-08T18:10:12+08:00,65,3405,21.8,0,61910,60082,2,22,60078
2026-09-08T18:10:23+08:00,59,3414,21.9,0,61910,60082,1,31,60082
2026-09-08T18:10:35+08:00,49,3409,21.8,0,61911,60082,1,20,60073
2026-09-08T18:10:46+08:00,68,3416,21.9,0,61911,60082,2,22,60074
2026-09-08T18:10:58+08:00,67,3418,21.9,0,61914,60083,1,16,60079
2026-09-08T18:11:10+08:00,79,3421,21.9,0,61913,60083,1,15,60075
2026-09-08T18:11:21+08:00,66,3426,22.0,0,61912,60082,2,23,60079
2026-09-08T18:11:33+08:00,56,2686,17.2,0,1903,82,29696,43,29719
2026-09-08T18:11:44+08:00,60,2699,17.3,0,1960,83,29696,3,24036
2026-09-08T18:11:55+08:00,54,2686,17.2,0,1870,81,29697,3,24035
2026-09-08T18:12:07+08:00,56,2682,17.2,0,1824,68,29710,9,24023
2026-09-08T18:12:18+08:00,14,1810,11.6,0,1837,27,29763,21,41
2026-09-08T18:12:29+08:00,14,1781,11.4,0,1775,26,70,0,41
2026-09-08T18:12:40+08:00,13,1786,11.4,0,1778,27,70,0,41
2026-09-08T18:12:51+08:00,62,1829,11.7,0,1827,69,86,7,41
2026-09-08T18:13:02+08:00,61,1834,11.8,0,1829,71,71,10,41
2026-09-08T18:13:13+08:00,45,1839,11.8,0,1829,71,67,0,41
2026-09-08T18:13:24+08:00,45,1849,11.8,0,1826,70,18,0,41
2026-09-08T18:13:35+08:00,50,1854,11.9,0,1821,65,23,0,41
2026-09-08T18:13:46+08:00,41,1863,11.9,0,1821,65,8,0,41
2026-09-08T18:13:57+08:00,45,1861,11.9,0,1821,65,9,0,41
2026-09-08T18:14:08+08:00,27,1861,11.9,0,1822,65,9,0,41
2026-09-08T18:14:20+08:00,37,1865,12.0,0,1821,65,9,0,41
2026-09-08T18:14:31+08:00,12,1899,12.2,0,2647,892,9,0,750
2026-09-08T18:14:42+08:00,21,2007,12.9,0,13479,11723,4,2,11628
2026-09-08T18:14:53+08:00,46,2184,14.0,0,25123,23371,3,2,23291
2026-09-08T18:15:04+08:00,54,2344,15.0,0,35905,34119,4,4,34075
2026-09-08T18:15:15+08:00,65,2521,16.2,0,46354,44562,5,0,44535
2026-09-08T18:15:27+08:00,55,2700,17.3,0,56732,54947,5,4,54914
2026-09-08T18:15:38+08:00,74,2998,19.2,0,62046,60216,7,10,60078
2026-09-08T18:15:50+08:00,77,3158,20.2,0,62048,60217,7,43,60072
2026-09-08T18:16:02+08:00,69,3266,20.9,0,62048,60215,9,26,60084
2026-09-08T18:16:14+08:00,78,3358,21.5,0,62049,60216,8,34,60074
2026-09-08T18:16:26+08:00,77,3367,21.6,0,62048,60217,7,39,60074
2026-09-08T18:16:38+08:00,80,3397,21.8,0,62049,60217,4,48,60080
2026-09-08T18:16:50+08:00,74,3382,21.7,0,62047,60215,6,46,60076
2026-09-08T18:17:01+08:00,69,3369,21.6,0,62048,60215,6,69,60083
2026-09-08T18:17:13+08:00,74,3385,21.7,0,61922,60090,127,73,60076
2026-09-08T18:17:25+08:00,62,3397,21.8,0,61922,60090,127,26,60075
2026-09-08T18:17:36+08:00,72,3400,21.8,0,61922,60091,128,32,60076
2026-09-08T18:17:48+08:00,57,3403,21.8,0,61923,60091,127,11,60075
2026-09-08T18:17:59+08:00,72,3401,21.8,0,61923,60090,127,39,60075
2026-09-08T18:18:11+08:00,69,3383,21.7,0,61923,60090,3,11,60073
2026-09-08T18:18:23+08:00,73,3402,21.8,0,61923,60091,4,30,60077
2026-09-08T18:18:34+08:00,71,3386,21.7,0,61924,60092,3,16,60075
2026-09-08T18:18:46+08:00,41,3390,21.7,0,61925,60092,3,32,60075
2026-09-08T18:18:57+08:00,45,3365,21.6,16,61924,60091,4,19,60075
2026-09-08T18:19:09+08:00,54,3405,21.8,0,61924,60091,4,16,60075
2026-09-08T18:19:21+08:00,63,3404,21.8,0,61925,60092,3,32,60076
2026-09-08T18:19:32+08:00,54,3401,21.8,0,61926,60092,3,62,60077
2026-09-08T18:19:44+08:00,62,3414,21.9,0,61924,60091,4,32,60078
2026-09-08T18:19:56+08:00,75,3380,21.7,0,61926,60091,3,15,60080
2026-09-08T18:20:08+08:00,61,3379,21.7,0,61922,60090,2,38,60076
2026-09-08T18:20:20+08:00,66,3396,21.8,0,61923,60091,3,51,60076
2026-09-08T18:20:32+08:00,49,3397,21.8,0,61922,60091,3,35,60075
2026-09-08T18:20:43+08:00,54,3396,21.8,0,61924,60091,3,8,60075
2026-09-08T18:20:55+08:00,77,3412,21.9,0,61923,60090,5,10,60075
2026-09-08T18:21:06+08:00,63,3432,22.0,0,61924,60090,5,39,60073
2026-09-08T18:21:18+08:00,59,3431,22.0,0,61922,60090,4,43,60073
2026-09-08T18:21:30+08:00,67,3459,22.2,0,61923,60091,4,15,60076
2026-09-08T18:21:42+08:00,59,3443,22.1,0,61922,60090,4,21,60074
2026-09-08T18:21:53+08:00,51,3441,22.1,0,61918,60089,4,18,60074
2026-09-08T18:22:05+08:00,53,3454,22.1,0,61921,60090,4,30,60073
2026-09-08T18:22:16+08:00,75,3435,22.0,0,61921,60090,4,57,60074
2026-09-08T18:22:28+08:00,48,3461,22.2,0,61922,60090,4,29,60075
2026-09-08T18:22:40+08:00,62,3472,22.3,0,61922,60090,3,20,60075
2026-09-08T18:22:51+08:00,59,3467,22.2,0,61924,60091,1,14,60075
2026-09-08T18:23:03+08:00,71,3472,22.3,0,61924,60091,1,59,60077
2026-09-08T18:23:15+08:00,80,3485,22.3,0,61923,60091,1,41,60082
2026-09-08T18:23:27+08:00,45,3475,22.3,0,61923,60091,0,17,60076
2026-09-08T18:23:38+08:00,59,3470,22.2,0,61923,60091,1,35,60081
2026-09-08T18:23:50+08:00,66,3468,22.2,0,61923,60090,3,27,60078
2026-09-08T18:24:02+08:00,65,3471,22.2,0,61923,60090,3,34,60082
2026-09-08T18:24:14+08:00,63,3479,22.3,0,61924,60091,3,39,60075
2026-09-08T18:24:25+08:00,65,3480,22.3,0,61924,60091,3,31,60075
2026-09-08T18:24:37+08:00,63,3481,22.3,0,61923,60091,2,20,60076
2026-09-08T18:24:49+08:00,71,3480,22.3,0,61923,60091,0,23,60077
2026-09-08T18:25:00+08:00,65,3477,22.3,0,61923,60091,0,54,60087
2026-09-08T18:25:12+08:00,43,3470,22.2,0,61923,60091,0,51,60076
2026-09-08T18:25:24+08:00,59,3476,22.3,0,61922,60091,0,8,60075
2026-09-08T18:25:35+08:00,52,3480,22.3,0,61923,60091,1,19,60075
2026-09-08T18:25:47+08:00,62,3483,22.3,0,61924,60092,1,19,60084
2026-09-08T18:25:59+08:00,58,3475,22.3,0,61929,60093,1,61,60077
2026-09-08T18:26:11+08:00,42,3497,22.4,0,61926,60092,2,37,60076
2026-09-08T18:26:22+08:00,68,3493,22.4,0,61927,60092,3,15,60078
2026-09-08T18:26:34+08:00,76,3502,22.4,0,61924,60091,3,31,60075
2026-09-08T18:26:45+08:00,63,3503,22.4,0,61922,60090,4,28,60077
2026-09-08T18:26:57+08:00,68,3484,22.3,0,61928,60092,4,48,60075
2026-09-08T18:27:09+08:00,57,3512,22.5,0,61928,60092,4,23,60079
2026-09-08T18:27:20+08:00,47,3514,22.5,0,61926,60092,3,13,60075
2026-09-08T18:27:32+08:00,55,3516,22.5,0,62022,60090,4,35,60074
2026-09-08T18:27:44+08:00,65,3505,22.5,0,62020,60090,3,48,60078
2026-09-08T18:27:55+08:00,72,3509,22.5,0,62021,60091,3,31,60083
2026-09-08T18:28:07+08:00,64,3513,22.5,0,62020,60091,2,28,60090
2026-09-08T18:28:18+08:00,68,3513,22.5,0,62022,60092,3,14,60080
2026-09-08T18:28:30+08:00,66,3513,22.5,0,62023,60092,1,46,60076
2026-09-08T18:28:42+08:00,55,3512,22.5,0,62022,60091,3,40,60075
2026-09-08T18:28:54+08:00,56,3504,22.5,0,62021,60091,4,15,60075
2026-09-08T18:29:05+08:00,46,3487,22.3,0,62021,60090,5,23,60094
2026-09-08T18:29:17+08:00,68,3495,22.4,0,62021,60090,5,15,60074
2026-09-08T18:29:29+08:00,63,3536,22.7,0,62023,60091,5,64,60075
2026-09-08T18:29:40+08:00,56,3538,22.7,0,62023,60091,3,54,60086
2026-09-08T18:29:52+08:00,55,3544,22.7,0,62026,60091,2,17,60075
2026-09-08T18:30:04+08:00,85,3548,22.7,0,62024,60090,3,26,60084
2026-09-08T18:30:15+08:00,58,3551,22.8,0,62023,60089,3,24,60077
2026-09-08T18:30:27+08:00,70,3607,23.1,0,62026,60090,3,27,60074
2026-09-08T18:30:39+08:00,71,2710,17.4,0,2014,91,29849,21,31820
2026-09-08T18:30:50+08:00,67,2416,15.5,0,2009,90,29850,11,14323
2026-09-08T18:31:02+08:00,61,2320,14.9,0,2007,89,29850,8,14322
2026-09-08T18:31:13+08:00,62,2299,14.7,0,1937,76,29861,9,14309
2026-09-08T18:31:24+08:00,60,2299,14.7,0,1939,77,29861,8,14309
2026-09-08T18:31:35+08:00,52,2301,14.7,0,1938,76,24095,12,14309
2026-09-08T18:31:46+08:00,37,2281,14.6,0,1937,76,17,1,14309
2026-09-08T18:31:57+08:00,36,2283,14.6,0,1936,75,18,0,14309
2026-09-08T18:32:08+08:00,40,2291,14.7,0,1931,70,9,0,14309
2026-09-08T18:32:20+08:00,46,2285,14.6,0,1930,70,10,0,14309
2026-09-08T18:32:31+08:00,45,2277,14.6,0,1833,70,10,0,14309
2026-09-08T18:32:42+08:00,45,2278,14.6,0,1833,70,10,0,14309
2026-09-08T18:32:53+08:00,45,2275,14.6,0,1833,70,8,0,14309
2026-09-08T18:33:04+08:00,45,2281,14.6,0,1833,70,8,0,14309
2026-09-08T18:33:15+08:00,61,2276,14.6,0,1833,70,3,0,14309
2026-09-08T18:33:26+08:00,45,2273,14.6,0,1834,70,3,0,14309
2026-09-08T18:33:37+08:00,45,2276,14.6,0,1835,70,2,0,14309
2026-09-08T18:33:48+08:00,45,2269,14.5,0,1836,70,2,0,14309
2026-09-08T18:34:00+08:00,44,2267,14.5,0,1835,70,3,0,14309
2026-09-08T18:34:11+08:00,44,2266,14.5,0,1835,70,3,0,14309
2026-09-08T18:34:22+08:00,45,2267,14.5,0,1835,70,3,0,14309
2026-09-08T18:34:33+08:00,46,2267,14.5,0,1835,70,4,0,14309
2026-09-08T18:34:44+08:00,45,2271,14.6,0,1834,70,5,0,14309
2026-09-08T18:34:55+08:00,46,2270,14.5,0,1834,71,5,0,14309
2026-09-08T18:35:06+08:00,45,2266,14.5,0,1834,70,5,0,14309
2026-09-08T18:35:17+08:00,47,2264,14.5,0,1834,70,5,0,14309
2026-09-08T18:35:28+08:00,45,2263,14.5,0,1835,70,4,0,14309
2026-09-08T18:35:39+08:00,46,2254,14.4,0,1834,70,4,0,14309
2026-09-08T18:35:51+08:00,45,2251,14.4,0,1834,70,3,0,14309
2026-09-08T18:36:02+08:00,46,2250,14.4,0,1834,70,2,0,14309
2026-09-08T18:36:13+08:00,45,2249,14.4,0,1834,70,2,0,14309
2026-09-08T18:36:24+08:00,47,2252,14.4,0,1834,70,3,0,14309
2026-09-08T18:36:35+08:00,45,2258,14.5,0,1836,70,3,0,14309
2026-09-08T18:36:46+08:00,46,2257,14.5,0,1835,71,3,0,14309
2026-09-08T18:36:57+08:00,45,2253,14.4,0,1834,70,4,0,14309
2026-09-08T18:37:08+08:00,45,2253,14.4,0,1835,70,3,0,14309
2026-09-08T18:37:19+08:00,44,2252,14.4,0,1835,70,3,0,14309
2026-09-08T18:37:30+08:00,46,2251,14.4,0,1834,70,3,0,14309
2026-09-08T18:37:42+08:00,45,2251,14.4,0,1834,70,4,0,14309
2026-09-08T18:37:53+08:00,45,2246,14.4,0,1834,70,4,0,14309
2026-09-08T18:38:04+08:00,46,2244,14.4,0,1834,70,5,0,14309
2026-09-08T18:38:15+08:00,59,2250,14.4,0,1834,70,5,0,14309
2026-09-08T18:38:26+08:00,45,2245,14.4,0,1836,70,5,0,14309
2026-09-08T18:38:37+08:00,45,2242,14.4,0,1834,70,5,0,14309
2026-09-08T18:38:48+08:00,45,2243,14.4,0,1835,70,5,0,14309
2026-09-08T18:38:59+08:00,46,2242,14.4,0,1834,70,5,0,14309
2026-09-08T18:39:10+08:00,46,2243,14.4,0,1834,70,4,1,14309
2026-09-08T18:39:22+08:00,46,2245,14.4,0,1834,70,4,0,14309
2026-09-08T18:39:33+08:00,45,2245,14.4,0,1834,70,4,0,14309
2026-09-08T18:39:44+08:00,47,2262,14.5,0,1834,70,3,0,14309
2026-09-08T18:39:55+08:00,45,2293,14.7,0,1837,70,2,0,14309
2026-09-08T18:40:06+08:00,45,2277,14.6,0,1839,70,3,0,14309
2026-09-08T18:40:17+08:00,46,2264,14.5,0,1837,70,3,0,14309
2026-09-08T18:40:28+08:00,46,2262,14.5,0,1838,70,3,0,14309
2026-09-08T18:40:39+08:00,46,2260,14.5,0,1837,70,3,0,14309
2026-09-08T18:40:50+08:00,45,2260,14.5,0,1837,70,3,0,14309
2026-09-08T18:41:01+08:00,45,2310,14.8,0,1835,70,2,0,14309
2026-09-08T18:41:13+08:00,45,2264,14.5,0,1835,70,2,0,14309
2026-09-08T18:41:24+08:00,46,2261,14.5,0,1835,70,1,0,14309
2026-09-08T18:41:35+08:00,45,2256,14.5,0,1835,70,2,0,14309
2026-09-08T18:41:46+08:00,45,2270,14.5,0,1836,70,3,0,14309
2026-09-08T18:41:57+08:00,46,2262,14.5,0,1839,70,4,0,14309
2026-09-08T18:42:08+08:00,45,2256,14.5,0,1839,70,3,0,14309
2026-09-08T18:42:19+08:00,46,2256,14.5,0,1840,70,3,0,14309
2026-09-08T18:42:30+08:00,45,2250,14.4,0,1838,70,3,0,14309
2026-09-08T18:42:41+08:00,45,2254,14.4,0,1838,70,3,0,14309
2026-09-08T18:42:52+08:00,46,2345,15.0,0,1836,70,3,0,14309
2026-09-08T18:43:04+08:00,45,2318,14.9,0,1837,70,4,0,14309
2026-09-08T18:43:15+08:00,54,2284,14.6,0,1837,68,7,0,14309
2026-09-08T18:43:26+08:00,45,2268,14.5,0,1837,68,7,0,14309
2026-09-08T18:43:37+08:00,46,2263,14.5,0,1838,68,6,0,14309
2026-09-08T18:43:48+08:00,45,2263,14.5,0,1837,68,6,0,14309
2026-09-08T18:43:59+08:00,45,2261,14.5,0,1837,68,5,0,14309
2026-09-08T18:44:10+08:00,45,2265,14.5,0,1834,68,4,0,14309
2026-09-08T18:44:21+08:00,45,2260,14.5,0,1834,68,1,0,14309
2026-09-08T18:44:32+08:00,45,2257,14.5,0,1835,68,2,0,14309
2026-09-08T18:44:43+08:00,44,2265,14.5,0,1837,68,2,0,14309
2026-09-08T18:44:55+08:00,47,2260,14.5,0,1837,68,3,0,14309
2026-09-08T18:45:06+08:00,44,2290,14.7,0,1837,68,4,0,14309
2026-09-08T18:45:17+08:00,47,2281,14.6,0,1838,68,4,0,14309
2026-09-08T18:45:28+08:00,47,2271,14.6,0,1854,68,4,0,14309
2026-09-08T18:45:39+08:00,47,2352,15.1,0,1835,68,3,1,14309
2026-09-08T18:45:50+08:00,46,2336,15.0,0,1835,68,3,0,14309
2026-09-08T18:46:01+08:00,45,2268,14.5,0,1835,68,3,0,14309
2026-09-08T18:46:12+08:00,45,2270,14.5,0,1835,68,4,0,14309
2026-09-08T18:46:23+08:00,47,2278,14.6,0,1835,68,4,0,14309
2026-09-08T18:46:35+08:00,45,2272,14.6,0,1834,68,5,0,14309
2026-09-08T18:46:46+08:00,44,2273,14.6,0,1835,68,5,0,14309
