ts,cpu_used_pct,mem_used_mb,mem_used_pct,swap_si_so_kb,fds_allocated,tcp_estab,tcp_timewait,retrans_delta,cs_goroutines
2026-09-08T18:10:10+08:00,41,3424,21.9,0,62040,60169,3,86,60075
2026-09-08T18:10:21+08:00,60,3420,21.9,0,62040,60169,3,71,60074
2026-09-08T18:10:33+08:00,34,3422,21.9,0,62040,60169,4,49,60075
2026-09-08T18:10:45+08:00,42,3420,21.9,0,62040,60169,5,60,60073
2026-09-08T18:10:56+08:00,52,3422,21.9,0,62040,60169,4,54,60075
2026-09-08T18:11:08+08:00,34,3424,21.9,0,62040,60169,3,63,60075
2026-09-08T18:11:19+08:00,45,3425,22.0,0,62038,60168,5,67,60074
2026-09-08T18:11:31+08:00,22,2679,17.2,0,2031,168,29446,71,32507
2026-09-08T18:11:42+08:00,17,2425,15.5,0,2031,168,29444,1,23169
2026-09-08T18:11:54+08:00,13,2423,15.5,0,1996,167,29446,0,23168
2026-09-08T18:12:05+08:00,30,1768,11.3,0,1738,8,29587,31,
2026-09-08T18:12:16+08:00,40,1832,11.7,0,1827,40,29612,0,41
2026-09-08T18:12:27+08:00,42,1833,11.7,0,1840,46,29617,0,41
2026-09-08T18:12:38+08:00,42,1816,11.6,0,1845,52,182,0,41
2026-09-08T18:12:49+08:00,43,1811,11.6,0,1853,52,181,0,41
2026-09-08T18:13:00+08:00,44,1814,11.6,0,1853,52,96,0,41
2026-09-08T18:13:11+08:00,42,1814,11.6,0,1854,52,15,0,41
2026-09-08T18:13:22+08:00,46,1818,11.7,0,1853,52,16,0,41
2026-09-08T18:13:33+08:00,44,1818,11.7,0,1852,52,10,0,41
2026-09-08T18:13:44+08:00,41,1815,11.6,0,1851,52,5,0,41
2026-09-08T18:13:55+08:00,47,1815,11.6,0,1851,52,5,0,41
2026-09-08T18:14:07+08:00,36,1817,11.6,0,1852,52,5,0,41
2026-09-08T18:14:18+08:00,45,1818,11.7,0,1851,52,5,0,41
2026-09-08T18:14:29+08:00,32,1829,11.7,0,2184,378,4,0,112
2026-09-08T18:14:40+08:00,80,2169,13.9,0,25175,23421,4,0,23313
2026-09-08T18:14:51+08:00,90,2536,16.3,0,49466,47756,3,0,47713
2026-09-08T18:15:03+08:00,55,2904,18.6,0,62292,60425,2,21,60109
2026-09-08T18:15:15+08:00,53,3142,20.1,0,62293,60425,1,42,60075
2026-09-08T18:15:27+08:00,57,3331,21.3,0,62293,60425,2,38,60075
2026-09-08T18:15:39+08:00,65,3376,21.6,0,62300,60424,3,44,60076
2026-09-08T18:15:50+08:00,67,3381,21.7,0,62301,60425,3,110,60076
2026-09-08T18:16:02+08:00,63,3384,21.7,0,62300,60425,3,142,60075
2026-09-08T18:16:14+08:00,68,3388,21.7,0,62301,60425,4,94,60074
2026-09-08T18:16:25+08:00,68,3391,21.7,0,62103,60226,103,131,60077
2026-09-08T18:16:37+08:00,56,3413,21.9,0,62047,60169,132,133,60078
2026-09-08T18:16:48+08:00,63,3410,21.9,0,62048,60169,132,143,60075
2026-09-08T18:17:00+08:00,58,3414,21.9,0,62046,60170,132,292,60092
2026-09-08T18:17:12+08:00,67,3425,21.9,0,62047,60170,131,130,60080
2026-09-08T18:17:23+08:00,57,3424,21.9,0,62046,60170,130,170,60073
2026-09-08T18:17:35+08:00,50,3422,21.9,0,62046,60168,4,126,60074
2026-09-08T18:17:46+08:00,44,3431,22.0,0,62048,60169,3,82,60073
2026-09-08T18:17:58+08:00,78,3417,21.9,0,62047,60170,3,177,60076
2026-09-08T18:18:10+08:00,47,3421,21.9,0,62045,60169,4,50,60073
2026-09-08T18:18:21+08:00,55,3420,21.9,0,62047,60170,4,146,60073
2026-09-08T18:18:33+08:00,62,3447,22.1,0,62049,60170,1,143,60075
2026-09-08T18:18:44+08:00,41,3443,22.1,0,62048,60170,1,198,60076
2026-09-08T18:18:56+08:00,50,3443,22.1,0,62047,60170,3,63,60076
2026-09-08T18:19:08+08:00,59,3435,22.0,0,62049,60170,3,88,60081
2026-09-08T18:19:19+08:00,60,3442,22.1,0,62048,60170,2,162,60076
2026-09-08T18:19:31+08:00,47,3446,22.1,0,62049,60170,2,260,60073
2026-09-08T18:19:42+08:00,56,3456,22.1,0,62047,60170,2,117,60084
2026-09-08T18:19:54+08:00,58,3449,22.1,0,62048,60170,2,81,60076
2026-09-08T18:20:06+08:00,45,3468,22.2,0,62046,60169,2,146,60074
2026-09-08T18:20:17+08:00,41,3450,22.1,0,62044,60168,3,293,60076
2026-09-08T18:20:29+08:00,52,3479,22.3,0,62047,60169,4,215,60075
2026-09-08T18:20:40+08:00,54,3453,22.1,0,62047,60170,4,61,60075
2026-09-08T18:20:52+08:00,62,3453,22.1,0,62045,60169,4,80,60075
2026-09-08T18:21:04+08:00,51,3464,22.2,0,62044,60169,4,136,60074
2026-09-08T18:21:15+08:00,56,3454,22.1,0,62045,60169,3,227,60077
2026-09-08T18:21:27+08:00,53,3462,22.2,0,62046,60169,2,65,60072
2026-09-08T18:21:39+08:00,54,3465,22.2,0,62045,60169,2,84,60074
2026-09-08T18:21:51+08:00,47,3484,22.3,0,62044,60168,3,94,60073
2026-09-08T18:22:02+08:00,52,3487,22.3,0,62046,60169,1,194,60073
2026-09-08T18:22:14+08:00,61,3483,22.3,0,62047,60169,1,250,60080
2026-09-08T18:22:25+08:00,44,3491,22.4,0,62045,60169,2,156,60074
2026-09-08T18:22:37+08:00,58,3497,22.4,0,62045,60169,3,63,60075
2026-09-08T18:22:48+08:00,56,3490,22.4,0,62049,60170,3,89,60076
2026-09-08T18:23:00+08:00,44,3487,22.3,0,62049,60170,4,174,60077
2026-09-08T18:23:12+08:00,53,3498,22.4,0,62049,60170,5,186,60076
2026-09-08T18:23:23+08:00,52,3483,22.3,0,62048,60170,5,99,60079
2026-09-08T18:23:35+08:00,44,3494,22.4,0,62047,60169,4,149,60074
2026-09-08T18:23:46+08:00,56,3482,22.3,0,62047,60169,3,128,60078
2026-09-08T18:23:58+08:00,84,3487,22.3,0,62047,60170,2,213,60076
2026-09-08T18:24:10+08:00,61,3475,22.3,0,62048,60170,2,127,60075
2026-09-08T18:24:21+08:00,46,3477,22.3,0,62047,60170,3,190,60074
2026-09-08T18:24:33+08:00,48,3487,22.4,0,62048,60170,2,44,60075
2026-09-08T18:24:45+08:00,49,3474,22.3,0,62048,60169,3,139,60074
2026-09-08T18:24:56+08:00,56,3477,22.3,0,62047,60170,3,211,60079
2026-09-08T18:25:08+08:00,42,3500,22.4,0,62048,60170,2,173,60080
2026-09-08T18:25:19+08:00,58,3506,22.5,0,62045,60168,4,87,60072
2026-09-08T18:25:31+08:00,57,3514,22.5,0,62045,60168,5,75,60074
2026-09-08T18:25:42+08:00,50,3516,22.5,0,62046,60169,5,125,60074
2026-09-08T18:25:54+08:00,59,3485,22.3,0,62049,60170,5,220,60075
2026-09-08T18:26:06+08:00,56,3514,22.5,0,62049,60170,5,167,60075
2026-09-08T18:26:18+08:00,53,3487,22.3,0,62049,60170,2,82,60081
2026-09-08T18:26:29+08:00,46,3510,22.5,0,62050,60169,2,101,60075
2026-09-08T18:26:41+08:00,57,3517,22.5,0,62049,60169,1,128,60074
2026-09-08T18:26:52+08:00,53,3524,22.6,0,62051,60170,1,187,60074
2026-09-08T18:27:04+08:00,53,3543,22.7,0,62050,60170,1,196,60078
2026-09-08T18:27:16+08:00,55,3530,22.6,0,62051,60170,1,59,60075
2026-09-08T18:27:27+08:00,53,3543,22.7,0,62048,60169,2,139,60075
2026-09-08T18:27:39+08:00,51,3534,22.6,0,62047,60170,3,215,60075
2026-09-08T18:27:51+08:00,36,3545,22.7,0,62048,60170,4,150,60078
2026-09-08T18:28:02+08:00,54,3538,22.7,0,62047,60169,6,69,60074
2026-09-08T18:28:14+08:00,54,3534,22.6,0,62048,60169,6,57,60081
2026-09-08T18:28:26+08:00,57,3550,22.8,0,62050,60170,5,112,60078
2026-09-08T18:28:37+08:00,69,3531,22.6,0,62049,60170,4,167,60075
2026-09-08T18:28:49+08:00,49,3579,22.9,0,62050,60170,3,144,60076
2026-09-08T18:29:01+08:00,61,3562,22.8,0,62048,60169,3,51,60078
2026-09-08T18:29:12+08:00,63,3560,22.8,0,62049,60170,3,145,60076
2026-09-08T18:29:24+08:00,34,3574,22.9,0,62050,60170,2,329,60081
2026-09-08T18:29:35+08:00,35,3574,22.9,0,62051,60170,3,387,60075
2026-09-08T18:29:47+08:00,58,3573,22.9,0,62053,60170,4,152,60074
2026-09-08T18:29:59+08:00,49,3578,22.9,0,62051,60169,5,59,60072
2026-09-08T18:30:10+08:00,41,2715,17.4,0,2044,169,29702,83,35520
2026-09-08T18:30:22+08:00,53,2568,16.5,0,2043,169,29703,105,14147
2026-09-08T18:30:33+08:00,38,2565,16.4,0,2027,155,29717,88,13591
2026-09-08T18:30:44+08:00,39,2559,16.4,0,2025,155,29717,17,13591
2026-09-08T18:30:55+08:00,46,2562,16.4,0,2023,155,29717,0,13591
2026-09-08T18:31:06+08:00,45,2393,15.3,0,2007,148,26,0,13591
2026-09-08T18:31:17+08:00,44,2394,15.3,0,1893,83,91,0,13591
2026-09-08T18:31:29+08:00,41,2400,15.4,0,1897,84,89,0,13591
2026-09-08T18:31:40+08:00,34,2402,15.4,0,1893,83,76,0,13591
2026-09-08T18:31:51+08:00,40,2334,15.0,0,1894,83,76,0,13591
2026-09-08T18:32:02+08:00,37,2328,14.9,0,1893,83,76,0,13591
2026-09-08T18:32:13+08:00,45,2325,14.9,0,1892,83,4,0,13591
2026-09-08T18:32:24+08:00,46,2321,14.9,0,1891,83,3,0,13591
2026-09-08T18:32:35+08:00,47,2322,14.9,0,1893,83,4,0,13591
2026-09-08T18:32:46+08:00,47,2317,14.8,0,1891,83,4,0,13591
2026-09-08T18:32:57+08:00,45,2316,14.8,0,1891,83,4,0,13591
2026-09-08T18:33:08+08:00,47,2317,14.8,0,1892,83,3,0,13591
2026-09-08T18:33:20+08:00,47,2314,14.8,0,1891,83,4,0,13591
2026-09-08T18:33:31+08:00,46,2308,14.8,0,1894,83,4,0,13591
2026-09-08T18:33:42+08:00,46,2307,14.8,0,1893,83,4,0,13591
2026-09-08T18:33:53+08:00,46,2308,14.8,0,1894,83,4,0,13591
2026-09-08T18:34:04+08:00,49,2309,14.8,0,1893,83,5,0,13591
2026-09-08T18:34:15+08:00,47,2306,14.8,0,1894,83,5,0,13591
2026-09-08T18:34:26+08:00,48,2314,14.8,0,1892,83,5,0,13591
2026-09-08T18:34:37+08:00,47,2308,14.8,0,1892,83,5,0,13591
2026-09-08T18:34:48+08:00,47,2297,14.7,0,1893,83,4,0,13591
2026-09-08T18:34:59+08:00,46,2296,14.7,0,1892,83,3,0,13591
2026-09-08T18:35:11+08:00,47,2297,14.7,0,1893,83,3,0,13591
2026-09-08T18:35:22+08:00,47,2300,14.7,0,1989,83,3,0,13591
2026-09-08T18:35:33+08:00,47,2301,14.7,0,1990,83,3,0,13591
2026-09-08T18:35:44+08:00,47,2304,14.8,0,1989,83,4,0,13591
2026-09-08T18:35:55+08:00,47,2300,14.7,0,1990,83,5,0,13591
2026-09-08T18:36:06+08:00,47,2304,14.8,0,1989,83,4,0,13591
2026-09-08T18:36:17+08:00,47,2302,14.8,0,1989,83,4,0,13591
2026-09-08T18:36:28+08:00,47,2305,14.8,0,1990,83,4,0,13591
2026-09-08T18:36:39+08:00,48,2305,14.8,0,1989,83,4,0,13591
2026-09-08T18:36:50+08:00,47,2300,14.7,0,1990,83,4,0,13591
2026-09-08T18:37:02+08:00,46,2304,14.8,0,1989,83,5,0,13591
2026-09-08T18:37:13+08:00,47,2301,14.7,0,1990,83,5,0,13591
2026-09-08T18:37:24+08:00,49,2304,14.8,0,1989,83,5,0,13591
2026-09-08T18:37:35+08:00,47,2303,14.8,0,1990,83,5,0,13591
2026-09-08T18:37:46+08:00,47,2300,14.7,0,1989,83,4,0,13591
2026-09-08T18:37:57+08:00,47,2302,14.8,0,1989,83,4,0,13591
2026-09-08T18:38:08+08:00,48,2298,14.7,0,1990,83,3,0,13591
2026-09-08T18:38:19+08:00,48,2303,14.8,0,1989,83,3,0,13591
2026-09-08T18:38:30+08:00,47,2302,14.8,0,1990,83,2,0,13591
2026-09-08T18:38:41+08:00,46,2301,14.7,0,1989,83,3,0,13591
2026-09-08T18:38:52+08:00,47,2302,14.8,0,1990,83,3,0,13591
2026-09-08T18:39:04+08:00,46,2301,14.7,0,1989,83,4,0,13591
2026-09-08T18:39:15+08:00,46,2301,14.7,0,1989,83,3,0,13591
2026-09-08T18:39:26+08:00,47,2302,14.8,0,1989,83,4,0,13591
2026-09-08T18:39:37+08:00,47,2303,14.8,0,1990,83,4,0,13591
2026-09-08T18:39:48+08:00,46,2302,14.8,0,1990,83,4,0,13591
2026-09-08T18:39:59+08:00,47,2313,14.8,0,1992,83,4,0,13591
2026-09-08T18:40:10+08:00,46,2305,14.8,0,1993,83,4,0,13591
2026-09-08T18:40:21+08:00,47,2301,14.7,0,1895,83,3,0,13591
2026-09-08T18:40:32+08:00,46,2295,14.7,0,1896,83,3,0,13591
2026-09-08T18:40:43+08:00,46,2290,14.7,0,1895,83,3,0,13591
2026-09-08T18:40:55+08:00,46,2291,14.7,0,1898,83,3,0,13591
2026-09-08T18:41:06+08:00,48,2290,14.7,0,1893,83,4,0,13591
2026-09-08T18:41:17+08:00,46,2290,14.7,0,1894,83,4,0,13591
2026-09-08T18:41:28+08:00,47,2289,14.7,0,1894,83,4,0,13591
2026-09-08T18:41:39+08:00,46,2287,14.7,0,1894,83,3,0,13591
2026-09-08T18:41:50+08:00,45,2293,14.7,0,1897,83,3,0,13591
2026-09-08T18:42:01+08:00,46,2291,14.7,0,1896,83,2,0,13591
2026-09-08T18:42:12+08:00,47,2287,14.7,0,1897,83,3,0,13591
2026-09-08T18:42:23+08:00,47,2291,14.7,0,1896,83,3,0,13591
2026-09-08T18:42:34+08:00,46,2286,14.7,0,1897,83,4,0,13591
2026-09-08T18:42:46+08:00,46,2292,14.7,0,1896,83,4,0,13591
2026-09-08T18:42:57+08:00,46,2289,14.7,0,1895,83,5,0,13591
2026-09-08T18:43:08+08:00,40,2290,14.7,0,1895,82,5,0,13591
2026-09-08T18:43:19+08:00,46,2299,14.7,0,1896,82,5,0,13591
2026-09-08T18:43:30+08:00,46,2297,14.7,0,1897,82,4,0,13591
2026-09-08T18:43:41+08:00,47,2295,14.7,0,1896,82,4,0,13591
2026-09-08T18:43:52+08:00,46,2292,14.7,0,1897,82,4,1,13591
2026-09-08T18:44:03+08:00,46,2294,14.7,0,1896,82,5,0,13591
2026-09-08T18:44:14+08:00,46,2301,14.7,0,1894,82,4,0,13591
2026-09-08T18:44:25+08:00,46,2293,14.7,0,1893,82,5,0,13591
2026-09-08T18:44:37+08:00,45,2291,14.7,0,1897,82,5,0,13591
2026-09-08T18:44:48+08:00,46,2291,14.7,0,1897,82,5,0,13591
2026-09-08T18:44:59+08:00,47,2289,14.7,0,1896,82,5,0,13591
2026-09-08T18:45:10+08:00,46,2296,14.7,0,1873,58,29,24,13591
2026-09-08T18:45:21+08:00,47,2291,14.7,0,1872,58,28,0,13591
2026-09-08T18:45:32+08:00,46,2292,14.7,0,1871,58,28,0,13591
2026-09-08T18:45:43+08:00,45,2292,14.7,0,1870,58,28,0,13591
2026-09-08T18:45:54+08:00,44,2293,14.7,0,1871,58,28,0,13591
2026-09-08T18:46:05+08:00,45,2291,14.7,0,1870,58,27,0,13591
2026-09-08T18:46:16+08:00,46,2293,14.7,0,1871,58,4,0,13591
2026-09-08T18:46:28+08:00,46,2291,14.7,0,1873,58,3,0,13591
2026-09-08T18:46:39+08:00,46,2294,14.7,0,1870,58,2,0,13591
